employee_id,full_name,email,department,office_location,employment_type,grade,budget,headcount,hours_worked,rating,notes,report_date
E00626,Keith Hayes,christopher18@johnson.edu.au,HR,Canberra,Part-time,APS4,106076,1,254.3,4.4,Ad dicta tenetur harum dignissimos enim minima.,2023-10-12
E00627,Jacob Smith,michele66@mayo.edu,IT,Adelaide,Full-time,SES1,72989,5,1397.5,3.1,Laboriosam architecto veritatis sint consectetur dignissimos.,2023-07-16
E00628,Michael Wells,briana87@harris-ritter.info,Finance,Melbourne,Part-time,APS2,171581,4,723.0,3.4,Repudiandae non doloribus eveniet.,2024-03-26
E00629,Katherine Ford,mclaughlinkeith@reed-kirby.net,Legal,Darwin,Contract,EL1,89825,4,291.8,4.9,Nostrum repellat cupiditate dolorum tempore quasi.,2023-05-07
E00630,Thomas White,longsonya@mcclure.net,Operations,Adelaide,Casual,EL2,133024,1,239.8,3.0,,2024-01-30
E00631,Kimberly Estrada,wolfejennifer@kerr.edu,Marketing,Canberra,Part-time,EL2,98088,4,420.9,1.3,Voluptatum asperiores autem quisquam.,2024-05-02
E00632,Jerry King,murraycharles@lowe.biz,Engineering,Melbourne,Contract,APS2,146317,1,302.7,2.6,,2024-12-12
E00633,Jennifer Smith,fletcherderek@goodman.edu,Operations,Perth,Casual,APS2,104385,2,1111.4,5.0,,2023-05-06
E00634,Michelle Kim,khoover@roberson.com.au,Engineering,Darwin,Casual,APS5,164986,4,705.4,3.7,,2024-02-19
E00635,Caleb Figueroa,chrisgallagher@nelson.com,Operations,Sydney,Full-time,EL2,76015,3,931.9,1.9,Dolor possimus saepe repellat odit quaerat tempore.,2023-05-18
E00636,Eric Williams,williamsnicholas@mcfarland.org.au,Finance,Melbourne,Contract,APS2,83474,4,1127.8,2.3,,2023-11-07
E00637,Alan Johnson,rogersjames@brown.org,Engineering,Sydney,Part-time,EL2,125260,4,958.2,3.2,,2024-07-07
E00638,Amanda Hunt,marcus39@villa.biz,Finance,Sydney,Full-time,EL1,110283,4,634.8,2.5,Doloremque autem eum accusamus.,2024-04-15
E00639,Alexandra Lewis,cameronbriggs@hanson.biz,Marketing,Darwin,Contract,APS3,100954,4,928.7,1.4,,2024-11-22
E00640,Kyle Bird,marquezkylie@jackson.biz,Engineering,Canberra,Part-time,EL2,111299,3,941.0,4.9,,2024-09-23
E00641,Valerie Benson,gregory57@rogers.edu.au,Marketing,Sydney,Full-time,APS6,63689,5,176.7,4.3,,2023-12-24
E00642,Jorge Harmon,hallchristina@parker.biz,Legal,Perth,Full-time,EL1,116118,3,1786.3,2.6,Nulla animi fugiat eos corrupti.,2023-02-27
E00643,Andrew Mclean,vstevenson@ramirez.com,Marketing,Canberra,Full-time,APS2,173893,3,294.6,1.7,Recusandae impedit repellat quibusdam dolorem quasi exercitationem.,2024-07-05
E00644,Anthony Hardin,lauriehorton@franklin.edu,Sales,Hobart,Contract,SES1,151220,4,1099.6,4.9,Delectus occaecati aperiam laudantium veritatis amet.,2024-01-22
E00645,Teresa Martinez MD,joelmiller@mcdonald.biz,HR,Canberra,Full-time,EL2,150552,2,671.1,3.0,Non esse nemo voluptas.,2024-11-14
E00646,Scott Olson,raymond27@henderson-lynch.biz,Marketing,Adelaide,Contract,APS6,143288,1,1528.6,3.1,Reprehenderit recusandae accusantium fugit.,2023-10-22
E00647,Olivia Dorsey,angelathompson@ford-chavez.biz,Sales,Darwin,Full-time,APS4,154071,5,261.0,2.3,,2023-03-10
E00648,Karen Cook,mgonzalez@smith.net.au,Legal,Hobart,Casual,APS2,99309,4,1227.9,2.3,Illo impedit hic quia fugit est voluptates.,2024-02-29
E00649,Stephen Riddle,cruzariel@hines.net.au,Engineering,Darwin,Part-time,SES1,142292,5,1566.6,3.3,Quae odio fuga animi harum incidunt doloribus.,2023-08-07
E00650,Thomas Ward,terrydeanna@jacobs-blackburn.org,Sales,Hobart,Part-time,APS1,79365,2,355.8,3.7,,2023-11-04
E00651,Lance Lynn,alexanderwise@dawson.com.au,HR,Perth,Contract,APS4,97623,2,536.0,3.4,Tenetur soluta cumque incidunt porro magnam modi.,2024-02-20
E00652,Laurie Gross,rodriguezashley@olsen-adams.org.au,IT,Sydney,Part-time,APS1,100703,4,925.1,5.0,Praesentium ab cumque laudantium atque quo.,2024-03-08
E00653,Jason Roberts,xjackson@padilla.info,Marketing,Darwin,Full-time,APS3,93868,3,1219.7,1.7,,2023-02-13
E00654,Travis Hayes,jacobbrown@lamb.net,Finance,Melbourne,Casual,APS2,173661,1,1631.0,2.6,Ipsam totam autem odio aspernatur assumenda.,2024-01-08
E00655,Austin Johnson,timothychambers@smith.com,Operations,Adelaide,Full-time,APS4,134838,5,1686.0,3.1,,2024-08-17
E00656,Rachel Williams,alexasmith@meyer.info,HR,Perth,Full-time,APS4,161343,3,659.8,3.3,,2024-02-04
E00657,George Jordan,evelyn55@everett.biz,IT,Sydney,Full-time,APS3,82957,2,1748.9,2.8,,2023-09-18
E00658,Anthony Kelly,linda07@morales.com,Legal,Canberra,Casual,APS2,122240,2,1737.6,4.5,,2023-05-29
E00659,Sheila Ramirez,miguelmontgomery@kane.com,Legal,Perth,Full-time,APS5,144593,5,159.2,4.0,Accusantium facere aliquid rem eveniet ipsam.,2023-02-25
E00660,Jennifer Salazar,baileysheila@hatfield-vincent.com.au,Sales,Hobart,Casual,APS5,149816,1,1009.3,1.9,Eos deserunt corporis maxime nemo sequi.,2024-03-29
E00661,Bethany Robles,marisa87@mosley.info,Sales,Darwin,Casual,APS5,167833,2,605.6,4.4,,2023-06-14
E00662,Cynthia Lewis,garciavictoria@martin.biz,Sales,Hobart,Casual,APS1,167898,4,900.9,2.7,,2023-12-07
E00663,Connie Scott,qlynn@wade.info,HR,Darwin,Casual,APS3,106118,4,1123.6,4.3,,2023-12-01
E00664,Michael Wiggins,schneidernicholas@paul.edu,Finance,Melbourne,Contract,APS3,77837,1,781.1,3.5,Repellat dolore blanditiis assumenda at qui.,2023-11-18
E00665,Natasha Wilson,david56@mclaughlin.org.au,IT,Brisbane,Part-time,SES1,149883,4,1447.5,2.3,Voluptatem eum facilis perspiciatis recusandae maxime.,2024-05-04
E00666,Courtney Foster,sstewart@porter.org,Legal,Perth,Part-time,APS5,108182,2,768.9,2.5,Eligendi quia sed repudiandae alias eum magnam porro.,2024-08-07
E00667,Ryan Berry,troypadilla@brown-patrick.org,Finance,Hobart,Part-time,SES1,120610,2,545.0,4.4,,2023-02-20
E00668,Christine Oconnor,isabellawilliams@gates.biz,Marketing,Hobart,Full-time,APS3,108224,2,1710.3,1.5,,2024-06-22
E00669,Robert Gaines,vickiekelley@henderson-kennedy.net.au,Engineering,Adelaide,Full-time,EL2,89423,2,423.9,4.4,,2023-09-30
E00670,Jeanne Rose,justin38@davis-morris.edu.au,Sales,Perth,Contract,APS3,138654,2,1791.9,2.1,,2024-11-24
E00671,Amy Michael,stephen29@ramos.net,Sales,Canberra,Full-time,APS3,98036,3,500.3,2.8,,2023-09-12
E00672,Christine Brock,jillsmith@chase.org,Engineering,Perth,Full-time,APS2,121457,2,1581.5,4.9,,2024-02-12
E00673,William Shelton,saradavis@white-williams.edu,Sales,Darwin,Full-time,APS5,72488,5,199.9,2.3,,2023-08-29
E00674,Leslie Booker,hsanchez@sanders.edu.au,Finance,Sydney,Casual,APS1,109930,3,1761.8,3.7,,2023-05-16
E00675,Marissa Bennett,stricklandmichelle@reyes.com,Marketing,Hobart,Contract,APS3,175067,4,324.3,2.3,Blanditiis commodi odit tenetur.,2024-06-27
E00676,Kevin Archer,vhill@bauer.biz,HR,Hobart,Full-time,APS6,76760,4,1581.9,4.3,Voluptatum praesentium error commodi eveniet quae similique.,2024-01-05
E00677,Jennifer Haynes,ihawkins@freeman.com.au,Marketing,Darwin,Casual,APS5,81624,3,1352.7,3.0,Vitae tempore debitis nobis debitis.,2023-06-04
E00678,Rebecca Martinez,baileydelgado@hart.com.au,Operations,Darwin,Part-time,APS1,121636,3,378.0,2.9,Magni facilis molestias in.,2023-04-29
E00679,April Turner,donna72@henry.net.au,Legal,Brisbane,Contract,SES1,74744,2,310.2,1.4,,2023-10-18
E00680,Kayla Watts,youngjacob@chase-lewis.org,Marketing,Darwin,Full-time,APS4,128945,5,407.0,4.7,,2023-09-10
E00681,Cindy Howard,jessicahenderson@scott.biz,Legal,Canberra,Casual,APS1,149212,1,770.1,3.4,Assumenda ducimus incidunt possimus modi architecto quasi.,2023-04-19
E00682,Melissa Lee MD,roberthernandez@gray-maynard.org.au,HR,Darwin,Contract,EL2,95300,5,1218.6,2.3,Earum minus placeat illum.,2023-02-14
E00683,Brandon Blankenship,dustin34@garcia.biz,Operations,Hobart,Full-time,APS4,165061,3,649.4,1.2,Quos commodi minima soluta.,2023-03-14
E00684,Renee Davis,jackie48@lawson-mosley.org,Marketing,Hobart,Part-time,APS3,173444,4,251.6,4.4,,2023-06-16
E00685,Paul White,iwoods@smith-palmer.org,Marketing,Brisbane,Full-time,APS3,99131,4,1461.9,3.9,Consequuntur necessitatibus eaque ullam.,2023-11-14
E00686,Jacqueline Waters,lmann@andersen-lindsey.edu,HR,Melbourne,Part-time,APS6,176052,4,909.9,3.3,,2024-03-09
E00687,Troy Meyer,kevinhodge@russell-edwards.com.au,Legal,Perth,Contract,APS3,72182,1,972.7,4.9,,2024-11-23
E00688,Angela Allen,martinbrian@mitchell.com,Operations,Adelaide,Full-time,EL2,98103,4,843.5,4.6,Perspiciatis ut consequatur libero placeat perspiciatis.,2024-05-04
E00689,Belinda Smith,rhondareese@coleman.edu,Operations,Melbourne,Part-time,APS5,98729,5,181.1,1.3,,2023-02-16
E00690,Amanda West,emilymacias@mckee.org,Sales,Sydney,Contract,APS2,134511,3,704.3,3.3,Explicabo amet libero cupiditate voluptas excepturi perspiciatis.,2024-05-30
E00691,Sarah Hodge,kevin44@smith.edu.au,Engineering,Darwin,Part-time,APS3,65932,1,807.6,3.8,,2023-11-18
E00692,Thomas Hickman,wallspatricia@brown-smith.info,Engineering,Adelaide,Casual,APS5,174208,2,458.8,1.3,,2024-09-10
E00693,Hector Smith,richardsmith@vasquez-miller.edu,HR,Darwin,Full-time,EL1,60766,4,298.4,1.7,,2024-05-03
E00694,Jennifer Gentry,moorediane@ruiz.net,Engineering,Sydney,Casual,APS5,150478,4,1467.9,1.4,Incidunt delectus repellat autem ipsa saepe.,2023-05-19
E00695,Hector Hamilton,nicole31@mitchell.biz,Finance,Perth,Full-time,APS4,87424,4,1202.7,3.6,Quia tempore cum dicta laboriosam pariatur.,2024-03-22
E00696,Jason Pierce,markduran@shaw-mclean.biz,Engineering,Darwin,Contract,APS3,75264,2,1634.1,4.0,,2024-03-31
E00697,Tyler Sparks,ericporter@young.edu.au,Engineering,Hobart,Part-time,APS4,168717,4,186.6,1.0,,2024-10-07
E00698,Jessica Roberts,bmiller@williamson.edu,Engineering,Darwin,Casual,SES1,112386,4,972.7,3.9,Dolorum quisquam sint voluptatibus.,2024-11-25
E00699,Robert Gonzalez,hayneswayne@lopez.org,Finance,Hobart,Full-time,SES1,115312,5,636.9,1.3,,2024-10-25
E00700,Carlos Johnson,sarahsimmons@gonzalez.edu,HR,Canberra,Casual,EL2,117177,1,374.3,3.9,,2024-04-25
E00701,Mark Hall,ronald08@schneider-torres.net,IT,Canberra,Contract,APS6,98455,4,1731.7,4.3,,2024-11-20
E00702,Tommy Dawson,luiswilliams@smith.net.au,Operations,Darwin,Casual,APS4,71297,4,319.5,1.8,Eligendi eius non inventore dolorum.,2024-09-12
E00703,Geoffrey Rodriguez DDS,markfigueroa@paul-chapman.edu.au,Sales,Canberra,Casual,EL2,132984,1,1798.7,2.4,,2023-09-25
E00704,Matthew Clark,gmiller@soto.com.au,Operations,Melbourne,Full-time,SES1,165750,1,674.1,1.5,,2023-08-21
E00705,Warren Henson,jamesgriffin@jones.edu.au,Engineering,Melbourne,Casual,APS5,160843,1,1409.2,3.2,,2023-06-04
E00706,Nicholas Mayo,amandahernandez@lee.net,Engineering,Sydney,Full-time,EL2,73879,5,1136.4,4.4,,2023-04-15
E00707,Olivia Mathis,patricia71@jones-barnes.edu,Operations,Melbourne,Part-time,APS2,80582,3,1303.9,4.0,Cumque earum voluptas.,2024-05-25
E00708,Tyler Brown,joysanders@patel.info,Legal,Perth,Part-time,APS6,86462,4,1748.4,4.1,,2023-01-07
E00709,Janet Chan,nlawson@smith.org.au,Engineering,Perth,Casual,APS6,71171,3,733.1,4.0,Possimus sunt ratione iste provident minima esse dolore.,2024-01-05
E00710,Kristen Jackson,fergusonkelly@hernandez.net,Sales,Canberra,Part-time,APS4,114186,4,1626.7,4.8,,2024-06-12
E00711,Amber Whitney,amandasmith@chen-compton.net.au,Engineering,Hobart,Full-time,APS3,154060,5,1704.2,1.3,,2023-11-19
E00712,Michael Dunn,rickycarr@galloway-garrett.com,Operations,Sydney,Full-time,EL1,111546,1,1222.3,3.6,,2024-08-11
E00713,Colleen Sanford,jonathansmith@irwin.com.au,Marketing,Canberra,Contract,EL1,151853,5,1585.0,3.9,Veniam ducimus numquam nobis dignissimos ipsam.,2023-11-18
E00714,Damon Soto,omoore@barber.com.au,Marketing,Darwin,Part-time,SES1,118482,2,1608.9,3.5,,2024-09-25
E00715,Joe Ochoa Jr.,lharding@campbell.biz,Sales,Adelaide,Casual,APS4,130442,3,763.0,3.9,Deleniti corporis incidunt iste officia illo quam consequatur.,2023-05-10
E00716,Alexandra Garcia,asmith@michael.net,Marketing,Adelaide,Casual,SES1,80975,1,147.4,4.2,Vel nobis recusandae ab.,2024-08-29
E00717,Kimberly Meyers,harristimothy@stafford.info,Marketing,Canberra,Full-time,EL1,155942,1,1530.7,2.0,Doloribus molestiae eaque molestiae.,2024-06-03
E00718,Andrew Stephens,huntmary@smith.com,HR,Perth,Casual,EL2,60683,4,676.3,1.9,Incidunt corporis omnis dolorem soluta.,2024-08-18
E00719,Stephen Carson,vasquezvicki@garcia.net.au,Marketing,Darwin,Contract,APS3,92457,1,657.3,3.3,Nulla blanditiis unde ullam.,2024-01-05
E00720,Lindsey Thompson,carol62@mcdaniel.com.au,Sales,Darwin,Full-time,EL1,72091,1,822.3,1.5,Totam optio ut repellat quae.,2023-08-08
E00721,Aaron Fitzpatrick,kimberlythomas@myers.info,Sales,Darwin,Contract,SES1,136585,4,1182.0,5.0,,2024-12-06
E00722,Ashley Simmons,duane52@saunders.net.au,Sales,Melbourne,Part-time,APS3,123539,4,320.0,3.8,,2024-06-25
E00723,John Dudley DDS,devon36@dunn-ryan.info,Engineering,Hobart,Full-time,EL2,157844,2,1704.9,2.5,Modi dolorem assumenda quaerat minima quod repellat.,2023-05-02
E00724,Brandon Ward,victoriasmith@wells.net.au,Legal,Adelaide,Full-time,APS5,128521,2,300.2,2.2,Sed sint reprehenderit eos corporis sequi.,2024-01-19
E00725,Susan Sanchez,briantaylor@padilla.biz,Finance,Perth,Part-time,APS3,115280,1,1692.6,2.2,Amet autem neque labore nisi culpa.,2023-10-18
E00726,Charles Sanchez,carrolllisa@cannon.org,Engineering,Adelaide,Full-time,APS1,131766,3,214.9,1.2,,2024-05-07
E00727,Melissa Evans,csharp@dominguez.com,Legal,Darwin,Contract,EL1,169272,5,325.8,1.6,,2024-10-13
E00728,Carrie Martin,rwall@spencer-gallegos.edu.au,Engineering,Canberra,Casual,APS3,141889,5,796.4,1.9,,2024-02-09
E00729,Michelle Henderson,josephdavis@spence-martinez.org.au,Engineering,Adelaide,Full-time,APS5,173502,2,1302.3,3.3,,2024-12-25
E00730,Anthony Long,velasqueztaylor@delgado-sullivan.biz,HR,Perth,Full-time,SES1,85221,5,1021.1,4.0,,2024-08-06
E00731,Robert Lucas,josephgarcia@morrison-bradford.com,Finance,Darwin,Part-time,APS2,96039,2,517.0,3.8,Eligendi molestiae aperiam nisi quidem.,2024-08-16
E00732,Juan Little,allenchristopher@cunningham.com,Legal,Canberra,Full-time,EL1,124418,1,677.9,1.7,Et velit ab.,2023-01-25
E00733,Douglas Sanders,leonardmyers@dickson-park.com.au,HR,Brisbane,Full-time,APS2,131012,2,585.1,1.7,Illum qui aut rem corrupti nesciunt.,2023-04-02
E00734,Kevin Christian,evan71@davis.org,Sales,Hobart,Full-time,APS3,140540,3,408.5,3.9,Voluptatibus magnam voluptatibus non.,2023-11-02
E00735,Patricia West,matthewward@williams-marquez.biz,Operations,Perth,Casual,EL1,168493,1,188.2,2.0,,2024-09-03
E00736,Zachary Lawson,ashleygamble@ballard.net,Sales,Perth,Casual,APS2,120925,5,792.0,2.9,,2024-02-22
E00737,Tracy Harrington,portershawn@villa.com.au,Finance,Hobart,Full-time,APS5,92285,5,1207.6,1.5,,2024-08-04
E00738,Jack Davis,jennifermurray@good-hines.info,IT,Darwin,Casual,APS3,82044,2,1013.8,2.7,Velit voluptas laborum facilis.,2024-07-22
E00739,Jason Harvey,scotthunt@crane.edu,Engineering,Canberra,Part-time,APS5,123201,3,1116.4,4.4,,2024-01-25
E00740,Shawn Esparza,oliverdawn@gibbs.org,IT,Melbourne,Casual,SES1,156886,5,1057.2,2.2,,2024-02-09
E00741,Donna Moore,onash@sawyer-caldwell.net.au,Marketing,Adelaide,Part-time,EL1,165127,3,1602.7,4.8,,2024-10-12
E00742,Marvin Mccullough,lrodriguez@rodriguez.biz,Engineering,Sydney,Part-time,APS5,102157,3,458.1,4.8,,2023-12-03
E00743,Gary Stewart,vlewis@wilson-gibson.edu,Operations,Darwin,Contract,APS1,61255,2,802.4,4.6,,2024-12-21
E00744,John Bowman,ashley96@mayer.biz,HR,Canberra,Full-time,APS2,176991,4,1242.8,2.4,Distinctio distinctio ad quis in dolorum debitis.,2024-01-21
E00745,Donald Miller,hsavage@caldwell.org,Finance,Canberra,Contract,APS2,85295,4,115.9,4.0,At temporibus exercitationem.,2023-10-15
E00746,Carmen Bailey,iolson@bowers.edu.au,Marketing,Perth,Part-time,APS4,107579,1,577.3,4.6,Reprehenderit natus tempora dicta quam neque.,2024-12-24
E00747,Matthew Colon,alexis72@lin-wilson.biz,Sales,Brisbane,Casual,APS2,124751,2,1038.0,3.6,Maxime a iste rerum commodi.,2024-08-02
E00748,Wayne Davis,julielopez@payne.net.au,Operations,Perth,Part-time,APS2,134698,2,1597.7,3.9,,2023-10-08
E00749,Corey Frazier,woodmichael@mosley-shaw.com.au,Finance,Sydney,Casual,SES1,175749,4,103.3,2.7,,2024-11-20
E00750,Mariah Bryant,ibell@mills-hubbard.com.au,Legal,Perth,Contract,EL1,149151,5,893.2,2.4,Itaque fuga mollitia cum.,2023-02-14
E00751,Dustin Keller,swalters@pace.com.au,Sales,Perth,Contract,SES1,111361,2,669.0,4.5,,2023-01-26
E00752,Ashley Banks,vgarcia@ho.edu.au,Sales,Darwin,Part-time,APS2,103152,3,206.8,3.5,,2023-01-29
E00753,Mary Christian,jeffreygibson@wilson-gates.com.au,Finance,Perth,Casual,APS6,122072,2,1730.0,4.3,,2023-12-08
E00754,Riley Marshall,xsmith@romero.net,Engineering,Melbourne,Contract,APS2,71211,1,1658.4,2.5,,2024-12-11
E00755,Steven Blankenship,adamstout@smith.net.au,Finance,Sydney,Full-time,EL2,99514,5,1164.5,1.3,,2024-11-24
E00756,Kelly Figueroa,matthew96@peters.org.au,Marketing,Sydney,Contract,EL1,158561,4,496.3,3.4,,2024-11-06
E00757,Jennifer Williams,oanderson@madden-thompson.net.au,Engineering,Melbourne,Full-time,EL1,104514,1,871.9,2.3,Culpa doloremque quae commodi blanditiis neque hic.,2023-07-17
E00758,Sydney Hood,stacyharris@johnson.edu.au,HR,Brisbane,Part-time,APS4,93591,3,815.7,3.9,Adipisci provident ullam aspernatur.,2024-03-31
E00759,Patrick Anderson,xwalters@lopez-delgado.org.au,Finance,Brisbane,Part-time,APS1,117127,5,1731.6,4.0,Deserunt saepe quas rem fugiat.,2023-11-15
E00760,Anthony Miller,courtneylittle@camacho.com.au,Marketing,Perth,Casual,APS6,61059,5,1096.9,3.7,,2023-02-28
E00761,Douglas Kline,jonesmegan@myers.com,Finance,Darwin,Casual,EL1,86263,2,1434.9,2.4,,2024-11-14
E00762,John Garrett,gracebrooks@schultz-hayes.org,Engineering,Darwin,Casual,APS6,114879,3,375.9,2.8,Error temporibus optio occaecati.,2023-02-13
E00763,Autumn Cooper,timothy99@smith.com.au,Finance,Hobart,Part-time,APS4,87936,2,917.3,4.1,Non modi maxime quis dolor.,2023-12-06
E00764,Steven Johnson,jeffreyluna@adams.org.au,Operations,Perth,Casual,APS1,106908,1,1043.0,1.6,,2024-03-26
E00765,Hannah Arnold,stuart76@potts.org.au,Legal,Brisbane,Full-time,APS1,86099,2,583.0,1.9,Vitae aut recusandae nesciunt cumque.,2023-09-26
E00766,Nathan Hamilton,vhenderson@cabrera-dean.edu.au,IT,Brisbane,Part-time,APS3,170478,3,1648.1,1.1,Inventore necessitatibus fugiat odio aperiam cumque.,2024-11-24
E00767,Jorge Matthews,cassandra85@johnson-white.net.au,HR,Hobart,Part-time,APS6,91476,3,1476.1,3.6,,2024-06-23
E00768,Cody Sanchez,dianewatson@martinez-flores.com,HR,Canberra,Part-time,APS2,77143,2,425.9,2.5,,2024-01-19
E00769,Cindy Bradley,rachel81@campbell-lewis.org.au,IT,Brisbane,Part-time,APS1,98559,2,657.1,1.2,,2023-10-14
E00770,Donald Franklin,berrydebbie@avila.org.au,Engineering,Hobart,Full-time,APS4,162847,4,1444.7,3.5,,2023-06-21
E00771,Johnny Williams,robert17@guzman.biz,Legal,Darwin,Contract,EL2,153387,3,993.3,2.9,Nemo eligendi officia sequi voluptates.,2024-05-21
E00772,Diane Skinner,ijohnson@williams.com.au,Sales,Hobart,Part-time,APS1,86607,4,1567.4,2.6,,2023-11-10
E00773,Jennifer Turner,karen61@hampton.net,Operations,Sydney,Casual,APS6,77606,1,601.6,3.1,,2023-08-24
E00774,Jordan Allison,cameronsharon@johnson.com,Legal,Sydney,Contract,EL1,113602,3,1467.7,2.3,Autem eum porro ipsa.,2024-01-27
E00775,Corey Barrera,lisa80@parrish.com.au,IT,Melbourne,Full-time,APS5,107067,1,600.7,3.0,,2024-07-13
E00776,Eric Baker,knelson@silva.org,IT,Canberra,Full-time,APS2,69351,3,165.1,1.8,Similique quidem suscipit vitae impedit ipsum.,2023-07-21
E00777,Joseph Lane,ubray@webb.com.au,Marketing,Adelaide,Part-time,APS4,158616,5,1651.1,1.0,,2023-11-03
E00778,Russell Sanchez,heatherjones@brown-smith.org.au,Sales,Perth,Full-time,EL1,121866,5,1781.8,4.8,Repellendus deleniti autem dignissimos nihil minus similique.,2024-02-12
E00779,Emily Gibson,melaniegarcia@robinson.biz,IT,Canberra,Part-time,EL2,163019,5,1388.0,3.9,,2024-04-17
E00780,Shawna Palmer,rlopez@martin-parker.edu.au,Legal,Sydney,Contract,APS4,151480,4,456.3,2.8,Corporis soluta quia dolores.,2024-07-25
E00781,Chelsea Johnson,hbell@miller.edu,Operations,Hobart,Full-time,APS5,125509,3,677.7,2.7,,2024-12-03
E00782,Gene Alexander,corey66@carter.org,Marketing,Hobart,Full-time,APS6,134393,1,1667.6,1.6,,2023-12-05
E00783,Kendra Snyder,drodriguez@wright.com,IT,Darwin,Full-time,EL1,130056,4,420.2,1.4,,2024-08-06
E00784,Cynthia Patel,jeremy96@long-robinson.net,Marketing,Sydney,Part-time,APS2,132470,2,154.5,3.8,Dignissimos ratione expedita enim nisi quasi atque.,2024-05-15
E00785,Melody Woods,melissa32@maldonado-jackson.net.au,HR,Sydney,Casual,EL1,98155,5,219.0,1.2,Consequuntur accusamus labore ex debitis eaque aspernatur.,2024-06-14
E00786,Sarah Wheeler,faguilar@kennedy.com,Sales,Perth,Part-time,EL1,76926,5,811.3,4.0,Perspiciatis enim dolorem magnam quidem quod aut.,2024-02-03
E00787,Gabriela Henry,veronica47@diaz-smith.net.au,IT,Perth,Contract,APS5,147135,4,369.9,3.3,,2023-11-14
E00788,Gene Holmes,rrodriguez@chandler.org.au,Engineering,Canberra,Part-time,APS5,78702,4,208.7,2.6,,2023-09-10
E00789,Brenda Jimenez,beckydominguez@howard-garner.org.au,Engineering,Canberra,Contract,EL2,156638,1,589.5,4.5,,2024-04-12
E00790,Jamie Rodriguez,natalie87@thompson.net.au,Marketing,Brisbane,Part-time,EL1,83537,5,1346.5,2.8,,2024-11-05
E00791,Jason Mcknight,james98@cooper.info,HR,Melbourne,Full-time,EL1,91417,2,565.4,3.5,,2023-10-26
E00792,Rebecca Reed,montesvictor@thomas.net,IT,Canberra,Contract,EL2,132459,1,1792.0,1.3,,2023-04-18
E00793,Mary Torres,calvin40@williams-campbell.edu.au,Operations,Hobart,Part-time,APS5,120577,1,224.4,3.8,Amet esse inventore optio.,2024-04-17
E00794,David Bell,kristen88@mckay.net,Sales,Darwin,Contract,APS4,92847,1,1305.5,1.5,,2024-11-17
E00795,Nicholas Reynolds,carterantonio@wright-gregory.biz,HR,Brisbane,Part-time,APS2,117373,2,900.3,2.1,,2023-06-15
E00796,Walter Garcia,samantha94@elliott.net.au,HR,Adelaide,Casual,APS3,157182,4,386.4,3.7,Consequuntur quisquam dolorum impedit dicta esse error unde.,2023-01-12
